symbol,time,price,signal,score,pos,stop_loss,take_profit
RUNEUSDT,2025-05-29 16:00:00,1.847,-1,-0.6161618732045647,0.6161618732045647,1.9645867145376399,1.72941328546236
AVAXUSDT,2025-05-29 16:00:00,22.76,-1,-0.563057555392586,0.563057555392586,24.000717747592734,21.51928225240727
SFPUSDT,2025-05-29 16:00:00,0.551,-1,-0.5438748698818047,0.5438748698818047,0.5679239869207093,0.5340760130792908
DUSKUSDT,2025-05-29 16:00:00,0.0775,-1,-0.5110928902249442,0.5110928902249442,0.08249285668220412,0.07250714331779588
CHRUSDT,2025-05-29 16:00:00,0.0943,-1,-0.4947055908298119,0.4947055908298119,0.10022660804482954,0.08837339195517045
GRTUSDT,2025-05-29 16:00:00,0.1081,-1,-0.49136578801105457,0.49136578801105457,0.11469634495930606,0.10150365504069395
BAKEUSDT,2025-05-29 16:00:00,0.1332,-1,-0.4660865439244106,0.4660865439244106,0.14163838868929174,0.12476161131070827
KNCUSDT,2025-05-29 16:00:00,0.3562,-1,-0.4633259257049268,0.4633259257049268,0.37203794174335225,0.3403620582566478
NEARUSDT,2025-05-29 16:00:00,2.845,-1,-0.4498513751624712,0.4498513751624712,3.0170695498671813,2.672930450132819
SOLUSDT,2025-05-29 17:00:00,168.51,-1,-0.7372545462432377,0.7372545462432377,175.22577235858878,161.7942276414112
CHRUSDT,2025-05-29 17:00:00,0.0933,-1,-0.6448741106309182,0.6448741106309182,0.09934089375911524,0.08725910624088475
SFPUSDT,2025-05-29 17:00:00,0.5482,-1,-0.6183988926017848,0.6183988926017848,0.5653954154921379,0.5310045845078621
DUSKUSDT,2025-05-29 17:00:00,0.0767,-1,-0.613053318435986,0.613053318435986,0.08179285668220412,0.07160714331779588
AVAXUSDT,2025-05-29 17:00:00,22.72,-1,-0.5740327481881814,0.5740327481881814,23.96928917616416,21.470710823835837
KNCUSDT,2025-05-29 17:00:00,0.3538,-1,-0.5725010198236673,0.5725010198236673,0.36989508460049514,0.33770491539950487
BAKEUSDT,2025-05-29 17:00:00,0.1316,-1,-0.5688571870264728,0.5688571870264728,0.140224102975006,0.12297589702499397
GRTUSDT,2025-05-29 17:00:00,0.107,-1,-0.5630485116067832,0.5630485116067832,0.11369009253637485,0.10030990746362514
RUNEUSDT,2025-05-29 17:00:00,1.838,-1,-0.5478235406509844,0.5478235406509844,1.9567295716804973,1.7192704283195028
ROSEUSDT,2025-05-29 17:00:00,0.03257,-1,-0.5413448136458094,0.5413448136458094,0.03485351001704676,0.030286489982953243
SOLUSDT,2025-05-29 18:00:00,168.69,-1,-0.6894497025507075,0.6894497025507075,175.40417820456622,161.97582179543377
SFPUSDT,2025-05-29 18:00:00,0.5482,-1,-0.6033894156792502,0.6033894156792502,0.565538272634995,0.530861727365005
GRTUSDT,2025-05-29 18:00:00,0.1073,-1,-0.5435168085445296,0.5435168085445296,0.11401063067359177,0.10058936932640825
BTCUSDT,2025-05-29 18:00:00,106296.18,-1,-0.5415024177327328,0.5415024177327328,108831.74072576902,103760.61927423096
CHRUSDT,2025-05-29 18:00:00,0.0936,-1,-0.5195041660158267,0.5195041660158267,0.09965517947340097,0.08754482052659904
AVAXUSDT,2025-05-29 18:00:00,22.86,-1,-0.5162886982735329,0.5162886982735329,24.12643203330702,21.59356796669298
KNCUSDT,2025-05-29 18:00:00,0.3553,-1,-0.5157859328843124,0.5157859328843124,0.37145222745763795,0.33914777254236206
NEARUSDT,2025-05-29 18:00:00,2.825,-1,-0.5127849018750636,0.5127849018750636,2.9994981212957526,2.650501878704248
RUNEUSDT,2025-05-29 18:00:00,1.869,-1,-0.5028756278538923,0.5028756278538923,1.9911581431090686,1.7468418568909314
ATOMUSDT,2025-05-29 18:00:00,4.729,-1,-0.49711780666981586,0.49711780666981586,4.9522306771827855,4.505769322817215
SOLUSDT,2025-05-29 19:00:00,167.96,-1,-0.7888429903061669,0.7888429903061669,174.67417820456623,161.24582179543378
SFPUSDT,2025-05-29 19:00:00,0.543,-1,-0.7318814996482849,0.7318814996482849,0.5608382726349951,0.525161727365005
BTCUSDT,2025-05-29 19:00:00,105926.93,-1,-0.6318905266727253,0.6318905266727253,108507.15358291187,103346.70641708812
ATOMUSDT,2025-05-29 19:00:00,4.684,-1,-0.6264929184954958,0.6264929184954958,4.911230677182786,4.456769322817214
AVAXUSDT,2025-05-29 19:00:00,22.64,-1,-0.6179216570644807,0.6179216570644807,23.92327995856067,21.35672004143933
CHRUSDT,2025-05-29 19:00:00,0.0933,-1,-0.6081909037372756,0.6081909037372756,0.09935517947340096,0.08724482052659903
BAKEUSDT,2025-05-29 19:00:00,0.1308,-1,-0.6069082896554451,0.6069082896554451,0.13955267440357744,0.12204732559642255
EGLDUSDT,2025-05-29 19:00:00,17.31,-1,-0.6014448063209122,0.6014448063209122,18.23432104470682,16.385678955293177
DUSKUSDT,2025-05-29 19:00:00,0.0767,-1,-0.5913092704333387,0.5913092704333387,0.08180714239648984,0.07159285760351017
ARUSDT,2025-05-29 19:00:00,7.22,-1,-0.5872264179699735,0.5872264179699735,7.663905699176975,6.776094300823025
SOLUSDT,2025-05-29 20:00:00,167.18,-1,-0.7301836996567562,0.7301836996567562,173.74347159811762,160.6165284018824
GRTUSDT,2025-05-29 20:00:00,0.1068,-1,-0.7180471538489195,0.7180471538489195,0.11329048358466175,0.10030951641533827
ROSEUSDT,2025-05-29 20:00:00,0.03266,-1,-0.6653526670036868,0.6653526670036868,0.03482601440358424,0.030493985596415765
SFPUSDT,2025-05-29 20:00:00,0.5428,-1,-0.6525993770136631,0.6525993770136631,0.5600477837733117,0.5255522162266882
AVAXUSDT,2025-05-29 20:00:00,22.66,-1,-0.6317393228804244,0.6317393228804244,23.884850153376924,21.435149846623077
FILUSDT,2025-05-29 20:00:00,2.771,-1,-0.6301896776329744,0.6301896776329744,2.9023172505102566,2.6396827494897432
GALAUSDT,2025-05-29 20:00:00,0.01879,-1,-0.6260098549402747,0.6260098549402747,0.02002017988920679,0.01755982011079321
KNCUSDT,2025-05-29 20:00:00,0.3542,-1,-0.6257298384343628,0.6257298384343628,0.36968727243515365,0.3387127275648464
ATOMUSDT,2025-05-29 20:00:00,4.672,-1,-0.5911067314448698,0.5911067314448698,4.891326445139117,4.4526735548608825
ARUSDT,2025-05-29 20:00:00,7.21,-1,-0.574734444435666,0.574734444435666,7.637096108419436,6.782903891580564
SOLUSDT,2025-05-29 21:00:00,167.39,-1,-0.7735171504054249,0.7735171504054249,173.98632874097476,160.79367125902522
SFPUSDT,2025-05-29 21:00:00,0.5418,-1,-0.6347248706579606,0.6347248706579606,0.5592906409161688,0.5243093590838311
AVAXUSDT,2025-05-29 21:00:00,22.7,-1,-0.6280473908616772,0.6280473908616772,23.93056443909121,21.46943556090879
YFIUSDT,2025-05-29 21:00:00,5490.0,-1,-0.6040345281626396,0.6040345281626396,5712.957939033154,5267.042060966846
BTCUSDT,2025-05-29 21:00:00,106216.48,-1,-0.6004718874035571,0.6004718874035571,108704.77788864131,103728.18211135868
ATOMUSDT,2025-05-29 21:00:00,4.669,-1,-0.5831664331991395,0.5831664331991395,4.890040730853403,4.447959269146597
GRTUSDT,2025-05-29 21:00:00,0.106,-1,-0.5728634288625519,0.5728634288625519,0.11253334072751889,0.0994666592724811
FILUSDT,2025-05-29 21:00:00,2.769,-1,-0.5575073441988371,0.5575073441988371,2.9011743933673997,2.6368256066326006
ARUSDT,2025-05-29 21:00:00,7.22,-1,-0.5446330300173093,0.5446330300173093,7.65138182270515,6.7886181772948495
EGLDUSDT,2025-05-29 21:00:00,17.3,-1,-0.542357434330972,0.542357434330972,18.195236888452254,16.404763111547748
SOLUSDT,2025-05-29 22:00:00,168.23,-1,-0.7779229497172243,0.7779229497172243,174.96021439496238,161.4997856050376
SFPUSDT,2025-05-29 22:00:00,0.5462,-1,-0.5887307781804583,0.5887307781804583,0.5640620694875974,0.5283379305124026
NEARUSDT,2025-05-29 22:00:00,2.826,-1,-0.5154795504396169,0.5154795504396169,3.001860500386872,2.650139499613128
ROSEUSDT,2025-05-29 22:00:00,0.03297,-1,-0.46701665226432465,0.46701665226432465,0.03519030011786995,0.03074969988213005
RUNEUSDT,2025-05-29 22:00:00,1.866,-1,-0.4584000176968175,0.4584000176968175,1.9852897043155637,1.7467102956844365
YFIUSDT,2025-05-29 22:00:00,5548.0,-1,-0.400630735807889,0.400630735807889,5779.1007961760115,5316.8992038239885
RSRUSDT,2025-05-29 22:00:00,0.007988,-1,-0.34270965242462037,0.34270965242462037,0.008497773248780476,0.007478226751219526
ONEUSDT,2025-05-29 22:00:00,0.01347,-1,-0.33607066638530003,0.33607066638530003,0.01448389309493646,0.01245610690506354
AVAXUSDT,2025-05-29 22:00:00,22.73,-1,-0.640475837012941,0.640475837012941,23.963421581948353,21.496578418051648
EGLDUSDT,2025-05-29 22:00:00,17.56,-1,-0.5697918244988947,0.5697918244988947,18.488094031309394,16.631905968690603
ATOMUSDT,2025-05-29 22:00:00,4.701,-1,-0.5583640509759958,0.5583640509759958,4.924469302281974,4.477530697718025
GRTUSDT,2025-05-29 22:00:00,0.1072,-1,-0.5502435968571506,0.5502435968571506,0.11380476929894746,0.10059523070105254
BAKEUSDT,2025-05-29 22:00:00,0.1323,-1,-0.543983813636129,0.543983813636129,0.14098360582373007,0.12361639417626992
DUSKUSDT,2025-05-29 22:00:00,0.0772,-1,-0.5296562743887601,0.5296562743887601,0.08222193834776097,0.07217806165223904
BTCUSDT,2025-05-29 22:00:00,106409.7,-1,-0.5256047955303279,0.5256047955303279,108933.5383600892,103885.8616399108
CHRUSDT,2025-05-29 22:00:00,0.093,-1,-0.5208843626344041,0.5208843626344041,0.09908797277632131,0.08691202722367869
FILUSDT,2025-05-29 22:00:00,2.799,-1,-0.5151612703799671,0.5151612703799671,2.934602964795971,2.663397035204029
ARUSDT,2025-05-29 22:00:00,7.26,-1,-0.5137893277250738,0.5137893277250738,7.6956675369908645,6.824332463009135
SOLUSDT,2025-05-29 23:00:00,167.12,-1,-0.6566460482776084,0.6566460482776084,173.8502117379473,160.38978826205272
SFPUSDT,2025-05-29 23:00:00,0.5431,-1,-0.5929740466765876,0.5929740466765876,0.5611444612799809,0.5250555387200192
RUNEUSDT,2025-05-29 23:00:00,1.851,-1,-0.5741324884971658,0.5741324884971658,1.9705754186012778,1.7314245813987221
ROSEUSDT,2025-05-29 23:00:00,0.03269,-1,-0.4944647517787374,0.4944647517787374,0.03492458583215566,0.030455414167844336
NEARUSDT,2025-05-29 23:00:00,2.787,-1,-0.4943400728948282,0.4943400728948282,2.96292362332312,2.6110763766768796
YFIUSDT,2025-05-29 23:00:00,5518.0,-1,-0.43207225085538337,0.43207225085538337,5751.1007961760115,5284.8992038239885
NEOUSDT,2025-05-29 23:00:00,6.49,-1,-0.3802177632524567,0.3802177632524567,6.79572632069573,6.184273679304271
AVAXUSDT,2025-05-29 23:00:00,22.48,-1,-0.6873010634974309,0.6873010634974309,23.737707296234067,21.222292703765934
ARUSDT,2025-05-29 23:00:00,7.19,-1,-0.5730047330857798,0.5730047330857798,7.628524679848008,6.751475320151993
GRTUSDT,2025-05-29 23:00:00,0.1059,-1,-0.5701357341222053,0.5701357341222053,0.11250476929894745,0.09929523070105253
ATOMUSDT,2025-05-29 23:00:00,4.657,-1,-0.5574296513436906,0.5574296513436906,4.881612159424832,4.432387840575168
GALAUSDT,2025-05-29 23:00:00,0.01879,-1,-0.5152280886201452,0.5152280886201452,0.020057977445598826,0.017522022554401176
FILUSDT,2025-05-29 23:00:00,2.784,-1,-0.5012439264218275,0.5012439264218275,2.919602964795971,2.6483970352040287
DUSKUSDT,2025-05-29 23:00:00,0.077,-1,-0.4998728750570408,0.4998728750570408,0.0820505097763324,0.0719494902236676
KNCUSDT,2025-05-29 23:00:00,0.3535,-1,-0.4935250498277377,0.4935250498277377,0.36933012957801076,0.3376698704219892
BTCUSDT,2025-05-29 23:00:00,105980.08,-1,-0.4861322726345422,0.4861322726345422,108503.91812290797,103456.24187709203
C98USDT,2025-05-29 23:00:00,0.0592,-1,-0.46392611858659916,0.46392611858659916,0.06274780592931112,0.05565219407068889
SOLUSDT,2025-05-30 00:00:00,166.68,-1,-0.8003704175800685,0.8003704175800685,173.03903995335412,160.3209600466459
THETAUSDT,2025-05-30 00:00:00,0.823,-1,-0.4582260007793272,0.4582260007793272,0.8743120099070192,0.7716879900929807
YFIUSDT,2025-05-30 00:00:00,5493.0,-1,-0.4555766537204886,0.4555766537204886,5709.450739306296,5276.549260693704
AVAXUSDT,2025-05-30 00:00:00,22.28,-1,-0.7117288140969683,0.7117288140969683,23.49368738731939,21.066312612680612
DUSKUSDT,2025-05-30 00:00:00,0.0764,-1,-0.6873372724389556,0.6873372724389556,0.08117241213924742,0.07162758786075257
C98USDT,2025-05-30 00:00:00,0.0588,-1,-0.6601397454530858,0.6601397454530858,0.06220255448538072,0.055397445514619274
ATOMUSDT,2025-05-30 00:00:00,4.621,-1,-0.6550230748657552,0.6550230748657552,4.838741903139385,4.403258096860616
SFPUSDT,2025-05-30 00:00:00,0.5429,-1,-0.6316743299462708,0.6316743299462708,0.5602270237078711,0.525572976292129
BTCUSDT,2025-05-30 00:00:00,105742.39,-1,-0.5976220305959407,0.5976220305959407,108165.80925229433,103318.97074770567
ARUSDT,2025-05-30 00:00:00,7.18,-1,-0.5915102389001979,0.5915102389001979,7.600874957818047,6.759125042181952
GRTUSDT,2025-05-30 00:00:00,0.1056,-1,-0.5822508480660242,0.5822508480660242,0.11193606128779815,0.09926393871220185
EGLDUSDT,2025-05-30 00:00:00,17.04,-1,-0.5780151204286236,0.5780151204286236,17.94925058009342,16.13074941990658
KNCUSDT,2025-05-30 00:00:00,0.3531,-1,-0.569752835685102,0.569752835685102,0.36824838562856105,0.337951614371439
SOLUSDT,2025-05-30 01:00:00,162.11,-1,-0.8879289656145662,0.8879289656145662,169.51532733796222,154.7046726620378
SFPUSDT,2025-05-30 01:00:00,0.5291,-1,-0.818662769420814,0.818662769420814,0.5492270237078711,0.5089729762921289
FILUSDT,2025-05-30 01:00:00,2.617,-1,-0.7951960715227784,0.7951960715227784,2.7741415285350346,2.4598584714649654
NEOUSDT,2025-05-30 01:00:00,6.15,-1,-0.7924595043799597,0.7924595043799597,6.500521379421545,5.799478620578456
GALAUSDT,2025-05-30 01:00:00,0.01755,-1,-0.7567075785677796,0.7567075785677796,0.01895648926070911,0.01614351073929089
GRTUSDT,2025-05-30 01:00:00,0.1007,-1,-0.7525429329655453,0.7525429329655453,0.10795755410645969,0.09344244589354031
ONEUSDT,2025-05-30 01:00:00,0.01245,-1,-0.7396084382722087,0.7396084382722087,0.013553512975910386,0.011346487024089613
KNCUSDT,2025-05-30 01:00:00,0.3402,-1,-0.7291874047458827,0.7291874047458827,0.3576666885747252,0.3227333114252748
YFIUSDT,2025-05-30 01:00:00,5297.0,-1,-0.6913904067200908,0.6913904067200908,5562.165025020582,5031.834974979418
NEARUSDT,2025-05-30 01:00:00,2.618,-1,-0.6641467836108121,0.6641467836108121,2.81270719933883,2.42329280066117
AVAXUSDT,2025-05-30 01:00:00,21.57,-1,-0.8103100920177372,0.8103100920177372,22.95368738731939,20.18631261268061
ATOMUSDT,2025-05-30 01:00:00,4.473,-1,-0.7918799742030413,0.7918799742030413,4.72645618885367,4.2195438111463295
EGLDUSDT,2025-05-30 01:00:00,16.31,-1,-0.7535394847745137,0.7535394847745137,17.354964865807702,15.265035134192294
AXSUSDT,2025-05-30 01:00:00,2.689,-1,-0.7175161626579449,0.7175161626579449,2.8611862632257714,2.5168137367742287
CHRUSDT,2025-05-30 01:00:00,0.0868,-1,-0.6921157621880086,0.6921157621880086,0.09360719921066571,0.0799928007893343
C98USDT,2025-05-30 01:00:00,0.0553,-1,-0.6919299962198969,0.6919299962198969,0.05950255448538073,0.051097445514619276
ARUSDT,2025-05-30 01:00:00,6.96,-1,-0.6513064959766144,0.6513064959766144,7.435160672103763,6.484839327896237
BAKEUSDT,2025-05-30 01:00:00,0.1238,-1,-0.6467989328481657,0.6467989328481657,0.13338681765264732,0.11421318234735267
DUSKUSDT,2025-05-30 01:00:00,0.073,-1,-0.6413504806518417,0.6413504806518417,0.07858669785353314,0.06741330214646685
BNBUSDT,2025-05-30 01:00:00,669.14,-1,-0.5549972431225034,0.5549972431225034,684.1670579589968,654.1129420410032
